Year,Location,Site,Percent_Cover
2007,LTER 4 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,LTER 4,7.56
2007,LTER 4 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,LTER 4,0.24
2007,LTER 4 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 4,7.640000000000001
2007,LTER 4 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 4,6.42
2007,LTER 4 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 4,5.659999999999999
2007,LTER 4 Outer 10 m Coral Transect Pole 3-4 Quadrat 7,LTER 4,5.88
2007,LTER 4 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 4,1.52
2007,LTER 4 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 4,2.6399999999999997
2007,LTER 4 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 4,2.8200000000000003
2007,LTER 4 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 4,8.9
2007,LTER 4 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 4,4.08
2007,LTER 4 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 4,11.88
2007,LTER 4 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,LTER 4,2.48
2007,LTER 4 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,LTER 4,7.44
2007,LTER 4 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,LTER 4,4.24
2007,LTER 4 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,LTER 4,4.1
2007,LTER 4 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,LTER 4,1.72
2007,LTER 4 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,LTER 4,6.9799999999999995
2007,LTER 4 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,LTER 4,2.1399999999999997
2007,LTER 4 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,LTER 4,4.6
2007,LTER 4 Outer 17 m Coral Transect Pole 1-2 Quadrat 1,LTER 4,6.26
2007,LTER 4 Outer 17 m Coral Transect Pole 1-2 Quadrat 2,LTER 4,3.3
2007,LTER 4 Outer 17 m Coral Transect Pole 1-2 Quadrat 3,LTER 4,7.0
2007,LTER 4 Outer 17 m Coral Transect Pole 1-2 Quadrat 4,LTER 4,14.419999999999998
2007,LTER 4 Outer 17 m Coral Transect Pole 1-2 Quadrat 5,LTER 4,9.16
2007,LTER 4 Outer 17 m Coral Transect Pole 1-2 Quadrat 6,LTER 4,4.62
2007,LTER 4 Outer 17 m Coral Transect Pole 1-2 Quadrat 7,LTER 4,2.6
2007,LTER 4 Outer 17 m Coral Transect Pole 1-2 Quadrat 8,LTER 4,0.5
2007,LTER 4 Outer 17 m Coral Transect Pole 2-3 Quadrat 1,LTER 4,7.660000000000001
2007,LTER 4 Outer 17 m Coral Transect Pole 2-3 Quadrat 2,LTER 4,4.0
2007,LTER 4 Outer 17 m Coral Transect Pole 2-3 Quadrat 3,LTER 4,2.92
2007,LTER 4 Outer 17 m Coral Transect Pole 2-3 Quadrat 4,LTER 4,9.68
2007,LTER 4 Outer 17 m Coral Transect Pole 2-3 Quadrat 5,LTER 4,3.6400000000000006
2007,LTER 4 Outer 17 m Coral Transect Pole 2-3 Quadrat 6,LTER 4,0.22000000000000003
2007,LTER 4 Outer 17 m Coral Transect Pole 2-3 Quadrat 7,LTER 4,2.04
2007,LTER 4 Outer 17 m Coral Transect Pole 2-3 Quadrat 8,LTER 4,7.32
2007,LTER 4 Outer 17 m Coral Transect Pole 3-4 Quadrat 1,LTER 4,6.42
2007,LTER 4 Outer 17 m Coral Transect Pole 3-4 Quadrat 2,LTER 4,1.7399999999999998
2007,LTER 4 Outer 17 m Coral Transect Pole 3-4 Quadrat 3,LTER 4,9.42
2007,LTER 4 Outer 17 m Coral Transect Pole 3-4 Quadrat 4,LTER 4,8.440000000000001
2007,LTER 4 Outer 17 m Coral Transect Pole 3-4 Quadrat 5,LTER 4,5.54
2007,LTER 4 Outer 17 m Coral Transect Pole 3-4 Quadrat 6,LTER 4,4.9
2007,LTER 4 Outer 17 m Coral Transect Pole 3-4 Quadrat 7,LTER 4,3.94
2007,LTER 4 Outer 17 m Coral Transect Pole 4-5 Quadrat 1,LTER 4,10.66
2007,LTER 4 Outer 17 m Coral Transect Pole 4-5 Quadrat 2,LTER 4,5.3
2007,LTER 4 Outer 17 m Coral Transect Pole 4-5 Quadrat 3,LTER 4,12.32
2007,LTER 4 Outer 17 m Coral Transect Pole 4-5 Quadrat 4,LTER 4,11.78
2007,LTER 4 Outer 17 m Coral Transect Pole 4-5 Quadrat 5,LTER 4,2.6599999999999997
2007,LTER 4 Outer 17 m Coral Transect Pole 4-5 Quadrat 6,LTER 4,5.82
2007,LTER 4 Outer 17 m Coral Transect Pole 4-5 Quadrat 7,LTER 4,9.120000000000001
2007,LTER 4 Outer 17 m Coral Transect Pole 4-5 Quadrat 8,LTER 4,5.66
2007,LTER 4 Outer 17 m Coral Transect Pole 5-6 Quadrat 1,LTER 4,6.780000000000001
2007,LTER 4 Outer 17 m Coral Transect Pole 5-6 Quadrat 2,LTER 4,8.3
2007,LTER 4 Outer 17 m Coral Transect Pole 5-6 Quadrat 3,LTER 4,3.4
2007,LTER 4 Outer 17 m Coral Transect Pole 5-6 Quadrat 4,LTER 4,7.92
2007,LTER 4 Outer 17 m Coral Transect Pole 5-6 Quadrat 5,LTER 4,4.06
2007,LTER 4 Outer 17 m Coral Transect Pole 5-6 Quadrat 6,LTER 4,9.28
2007,LTER 4 Outer 17 m Coral Transect Pole 5-6 Quadrat 7,LTER 4,10.58
2007,LTER 4 Outer 17 m Coral Transect Pole 5-6 Quadrat 8,LTER 4,10.98
2007,LTER 5 Fringing Reef Coral Transect Pole 1-2 Quadrat 1,LTER 5,9.771428571428572
2007,LTER 5 Fringing Reef Coral Transect Pole 1-2 Quadrat 2,LTER 5,7.3
2007,LTER 5 Fringing Reef Coral Transect Pole 1-2 Quadrat 3,LTER 5,5.057142857142857
2007,LTER 5 Fringing Reef Coral Transect Pole 1-2 Quadrat 5,LTER 5,2.2714285714285714
2007,LTER 5 Fringing Reef Coral Transect Pole 1-2 Quadrat 6,LTER 5,2.5142857142857147
2007,LTER 5 Fringing Reef Coral Transect Pole 1-2 Quadrat 7,LTER 5,5.028571428571429
2007,LTER 5 Fringing Reef Coral Transect Pole 1-2 Quadrat 8,LTER 5,11.028571428571428
2007,LTER 5 Fringing Reef Coral Transect Pole 2-3 Quadrat 1,LTER 5,7.3
2007,LTER 5 Fringing Reef Coral Transect Pole 2-3 Quadrat 2,LTER 5,0.08571428571428572
2007,LTER 5 Fringing Reef Coral Transect Pole 2-3 Quadrat 3,LTER 5,0.0
2007,LTER 5 Fringing Reef Coral Transect Pole 2-3 Quadrat 4,LTER 5,0.15714285714285717
2007,LTER 5 Fringing Reef Coral Transect Pole 2-3 Quadrat 5,LTER 5,2.242857142857143
2007,LTER 5 Fringing Reef Coral Transect Pole 2-3 Quadrat 6,LTER 5,3.7285714285714286
2007,LTER 5 Fringing Reef Coral Transect Pole 2-3 Quadrat 7,LTER 5,1.6428571428571428
2007,LTER 5 Fringing Reef Coral Transect Pole 3-4 Quadrat 1,LTER 5,11.442857142857141
2007,LTER 5 Fringing Reef Coral Transect Pole 3-4 Quadrat 2,LTER 5,14.057142857142859
2007,LTER 5 Fringing Reef Coral Transect Pole 3-4 Quadrat 3,LTER 5,13.357142857142858
2007,LTER 5 Fringing Reef Coral Transect Pole 3-4 Quadrat 4,LTER 5,6.728571428571429
2007,LTER 5 Fringing Reef Coral Transect Pole 3-4 Quadrat 5,LTER 5,6.142857142857143
2007,LTER 5 Fringing Reef Coral Transect Pole 3-4 Quadrat 6,LTER 5,14.071428571428571
2007,LTER 5 Fringing Reef Coral Transect Pole 3-4 Quadrat 7,LTER 5,13.914285714285715
2007,LTER 5 Fringing Reef Coral Transect Pole 4-5 Quadrat 1,LTER 5,8.6
2007,LTER 5 Fringing Reef Coral Transect Pole 4-5 Quadrat 2,LTER 5,13.114285714285714
2007,LTER 5 Fringing Reef Coral Transect Pole 4-5 Quadrat 3,LTER 5,3.4
2007,LTER 5 Fringing Reef Coral Transect Pole 4-5 Quadrat 4,LTER 5,4.542857142857143
2007,LTER 5 Fringing Reef Coral Transect Pole 4-5 Quadrat 5,LTER 5,8.171428571428573
2007,LTER 5 Fringing Reef Coral Transect Pole 4-5 Quadrat 6,LTER 5,0.0
2007,LTER 5 Fringing Reef Coral Transect Pole 4-5 Quadrat 7,LTER 5,0.35714285714285715
2007,LTER 5 Fringing Reef Coral Transect Pole 4-5 Quadrat 8,LTER 5,0.0
2007,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 2,LTER 5,4.2
2007,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 3,LTER 5,0.8571428571428571
2007,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 4,LTER 5,0.9714285714285714
2007,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 5,LTER 5,0.07142857142857142
2007,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 6,LTER 5,0.15714285714285717
2007,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 7,LTER 5,1.6142857142857143
2007,LTER 5 Fringing Reef Coral Transect Pole 5-6 Quadrat 8,LTER 5,5.742857142857143
2007,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 5,7.44
2007,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 5,13.180000000000001
2007,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 5,7.460000000000001
2007,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 5,7.2
2007,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 5,4.62
2007,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 5,3.5
2007,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,LTER 5,3.8600000000000003
2007,LTER 5 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,LTER 5,9.3
2007,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,LTER 5,9.26
2007,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,LTER 5,9.22
2007,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,LTER 5,11.879999999999999
2007,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,LTER 5,10.12
2007,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,LTER 5,8.379999999999999
2007,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,LTER 5,4.1
2007,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,LTER 5,13.9
2007,LTER 5 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,LTER 5,3.9
2007,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,LTER 5,14.24
2007,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,LTER 5,12.120000000000001
2007,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 5,6.92
2007,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 5,4.359999999999999
2007,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 5,5.08
2007,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 5,7.32
2007,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 7,LTER 5,4.96
2007,LTER 5 Outer 10 m Coral Transect Pole 3-4 Quadrat 8,LTER 5,8.98
2007,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 5,5.32
2007,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 5,3.8800000000000003
2007,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 5,6.279999999999999
2007,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 5,3.28
2007,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 5,5.64
2007,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 5,3.5799999999999996
2007,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 5,2.94
2007,LTER 5 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 5,1.6599999999999997
2007,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,LTER 5,2.64
2007,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,LTER 5,4.24
2007,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,LTER 5,9.540000000000001
2007,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,LTER 5,6.419999999999999
2007,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,LTER 5,6.860000000000001
2007,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,LTER 5,1.72
2007,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,LTER 5,5.8
2007,LTER 5 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,LTER 5,1.32
2007,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 1,LTER 5,1.24
2007,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 2,LTER 5,2.12
2007,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 3,LTER 5,4.82
2007,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 4,LTER 5,10.66
2007,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 5,LTER 5,19.080000000000002
2007,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 6,LTER 5,4.4
2007,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 7,LTER 5,4.9
2007,LTER 5 Outer 17 m Coral Transect Pole 1-2 Quadrat 8,LTER 5,5.359999999999999
2007,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 1,LTER 5,0.9
2007,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 2,LTER 5,5.14
2007,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 3,LTER 5,3.5200000000000005
2007,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 4,LTER 5,4.82
2007,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 5,LTER 5,8.68
2007,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 6,LTER 5,9.18
2007,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 7,LTER 5,5.68
2007,LTER 5 Outer 17 m Coral Transect Pole 2-3 Quadrat 8,LTER 5,9.74
2007,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 1,LTER 5,5.859999999999999
2007,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 2,LTER 5,3.38
2007,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 3,LTER 5,13.059999999999999
2007,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 4,LTER 5,7.2
2007,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 5,LTER 5,4.46
2007,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 6,LTER 5,11.4
2007,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 7,LTER 5,3.4799999999999995
2007,LTER 5 Outer 17 m Coral Transect Pole 3-4 Quadrat 8,LTER 5,8.0
2007,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 1,LTER 5,3.06
2007,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 2,LTER 5,5.340000000000001
2007,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 3,LTER 5,2.96
2007,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 4,LTER 5,3.04
2007,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 5,LTER 5,8.42
2007,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 6,LTER 5,3.2
2007,LTER 5 Outer 17 m Coral Transect Pole 4-5 Quadrat 8,LTER 5,8.059999999999999
2007,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 1,LTER 5,2.42
2007,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 2,LTER 5,6.94
2007,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 3,LTER 5,10.46
2007,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 4,LTER 5,10.2
2007,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 5,LTER 5,8.760000000000002
2007,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 6,LTER 5,5.64
2007,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 7,LTER 5,2.46
2007,LTER 5 Outer 17 m Coral Transect Pole 5-6 Quadrat 8,LTER 5,3.3
2007,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 1,LTER 6,0.7857142857142857
2007,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 2,LTER 6,0.0
2007,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 3,LTER 6,0.37142857142857144
2007,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 4,LTER 6,2.7142857142857144
2007,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 5,LTER 6,0.6857142857142857
2007,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 6,LTER 6,0.0
2007,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 7,LTER 6,0.0
2007,LTER 6 Fringing Reef Coral Transect Pole 1-2 Quadrat 8,LTER 6,0.0
2007,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 1,LTER 6,0.0
2007,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 2,LTER 6,0.0
2007,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 4,LTER 6,1.6714285714285713
2007,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 5,LTER 6,0.0
2007,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 6,LTER 6,0.07142857142857142
2007,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 7,LTER 6,0.14285714285714285
2007,LTER 6 Fringing Reef Coral Transect Pole 2-3 Quadrat 8,LTER 6,2.9857142857142853
2007,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 1,LTER 6,6.271428571428571
2007,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 2,LTER 6,1.042857142857143
2007,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 3,LTER 6,0.2285714285714286
2007,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 4,LTER 6,0.0
2007,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 5,LTER 6,0.0
2007,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 6,LTER 6,2.042857142857143
2007,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 7,LTER 6,2.3428571428571425
2007,LTER 6 Fringing Reef Coral Transect Pole 3-4 Quadrat 8,LTER 6,1.7857142857142858
2007,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 1,LTER 6,0.0
2007,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 2,LTER 6,0.2285714285714286
2007,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 3,LTER 6,1.457142857142857
2007,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 4,LTER 6,0.9428571428571428
2007,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 5,LTER 6,0.0
2007,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 6,LTER 6,0.2285714285714286
2007,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 7,LTER 6,0.6857142857142857
2007,LTER 6 Fringing Reef Coral Transect Pole 4-5 Quadrat 8,LTER 6,0.2285714285714286
2007,LTER 6 Fringing Reef Coral Transect Pole 5-6 Quadrat 1,LTER 6,0.31428571428571433
2007,LTER 6 Fringing Reef Coral Transect Pole 5-6 Quadrat 2,LTER 6,0.0
2007,LTER 6 Fringing Reef Coral Transect Pole 5-6 Quadrat 3,LTER 6,0.0
2007,LTER 6 Fringing Reef Coral Transect Pole 5-6 Quadrat 4,LTER 6,0.0
2007,LTER 6 Fringing Reef Coral Transect Pole 5-6 Quadrat 5,LTER 6,0.07142857142857142
2007,LTER 6 Fringing Reef Coral Transect Pole 5-6 Quadrat 6,LTER 6,0.0
2007,LTER 6 Fringing Reef Coral Transect Pole 5-6 Quadrat 7,LTER 6,0.2285714285714286
2007,LTER 6 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,LTER 6,4.64
2007,LTER 6 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,LTER 6,3.5
2007,LTER 6 Outer 10 m Coral Transect Pole 1-2 Quadrat 3,LTER 6,5.5200000000000005
2007,LTER 6 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,LTER 6,8.120000000000001
2007,LTER 6 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,LTER 6,10.8
2007,LTER 6 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,LTER 6,6.44
2007,LTER 6 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,LTER 6,4.08
2007,LTER 6 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,LTER 6,14.16
2007,LTER 6 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,LTER 6,13.419999999999998
2007,LTER 6 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,LTER 6,7.840000000000001
2007,LTER 6 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,LTER 6,5.4799999999999995
2007,LTER 6 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,LTER 6,5.36
2007,LTER 6 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,LTER 6,10.3
2007,LTER 6 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,LTER 6,8.84
2007,LTER 6 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,LTER 6,5.76
2007,LTER 6 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,LTER 6,2.1
2007,LTER 6 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,LTER 6,8.32
2007,LTER 6 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,LTER 6,5.58
2007,LTER 6 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,LTER 6,10.16
2007,LTER 6 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,LTER 6,9.819999999999999
2007,LTER 6 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,LTER 6,11.2
2007,LTER 6 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,LTER 6,6.140000000000001
2007,LTER 6 Outer 10 m Coral Transect Pole 3-4 Quadrat 7,LTER 6,8.58
2007,LTER 6 Outer 10 m Coral Transect Pole 3-4 Quadrat 8,LTER 6,10.1
2007,LTER 6 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,LTER 6,8.120000000000001
2007,LTER 6 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,LTER 6,5.04
2007,LTER 6 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,LTER 6,4.4399999999999995
2007,LTER 6 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,LTER 6,5.54
2007,LTER 6 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,LTER 6,10.26
2007,LTER 6 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,LTER 6,5.619999999999999
2007,LTER 6 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,LTER 6,8.78
2007,LTER 6 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,LTER 6,6.7
2007,LTER 6 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,LTER 6,13.260000000000002
2007,LTER 6 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,LTER 6,15.219999999999999
2007,LTER 6 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,LTER 6,6.9799999999999995
2007,LTER 6 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,LTER 6,8.280000000000001
2007,LTER 6 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,LTER 6,4.4799999999999995
2007,LTER 6 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,LTER 6,2.02
2007,LTER 6 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,LTER 6,5.44
2007,LTER 6 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,LTER 6,2.7800000000000002
2007,LTER 6 Outer 17 m Coral Transect Pole 1-2 Quadrat 1,LTER 6,5.380000000000001
2007,LTER 6 Outer 17 m Coral Transect Pole 1-2 Quadrat 2,LTER 6,5.5600000000000005
2007,LTER 6 Outer 17 m Coral Transect Pole 1-2 Quadrat 3,LTER 6,4.62
2007,LTER 6 Outer 17 m Coral Transect Pole 1-2 Quadrat 4,LTER 6,4.9
2007,LTER 6 Outer 17 m Coral Transect Pole 1-2 Quadrat 5,LTER 6,7.6
2007,LTER 6 Outer 17 m Coral Transect Pole 1-2 Quadrat 6,LTER 6,8.78
2007,LTER 6 Outer 17 m Coral Transect Pole 1-2 Quadrat 7,LTER 6,4.08
2007,LTER 6 Outer 17 m Coral Transect Pole 1-2 Quadrat 8,LTER 6,0.8
2007,LTER 6 Outer 17 m Coral Transect Pole 2-3 Quadrat 1,LTER 6,1.52
2007,LTER 6 Outer 17 m Coral Transect Pole 2-3 Quadrat 2,LTER 6,0.3
2007,LTER 6 Outer 17 m Coral Transect Pole 2-3 Quadrat 3,LTER 6,0.62
2007,LTER 6 Outer 17 m Coral Transect Pole 2-3 Quadrat 4,LTER 6,9.78
2007,LTER 6 Outer 17 m Coral Transect Pole 2-3 Quadrat 5,LTER 6,0.9400000000000001
2007,LTER 6 Outer 17 m Coral Transect Pole 2-3 Quadrat 6,LTER 6,1.44
2007,LTER 6 Outer 17 m Coral Transect Pole 2-3 Quadrat 7,LTER 6,0.3
2007,LTER 6 Outer 17 m Coral Transect Pole 2-3 Quadrat 8,LTER 6,0.32
2007,LTER 6 Outer 17 m Coral Transect Pole 3-4 Quadrat 1,LTER 6,2.68
2007,LTER 6 Outer 17 m Coral Transect Pole 3-4 Quadrat 2,LTER 6,0.32
2007,LTER 6 Outer 17 m Coral Transect Pole 3-4 Quadrat 3,LTER 6,0.52
2007,LTER 6 Outer 17 m Coral Transect Pole 3-4 Quadrat 4,LTER 6,1.7600000000000002
2007,LTER 6 Outer 17 m Coral Transect Pole 3-4 Quadrat 5,LTER 6,0.9199999999999999
2007,LTER 6 Outer 17 m Coral Transect Pole 3-4 Quadrat 6,LTER 6,2.7800000000000002
2007,LTER 6 Outer 17 m Coral Transect Pole 3-4 Quadrat 7,LTER 6,0.72
2007,LTER 6 Outer 17 m Coral Transect Pole 3-4 Quadrat 8,LTER 6,0.3
2007,LTER 6 Outer 17 m Coral Transect Pole 4-5 Quadrat 1,LTER 6,0.0
2007,LTER 6 Outer 17 m Coral Transect Pole 4-5 Quadrat 2,LTER 6,0.4
2007,LTER 6 Outer 17 m Coral Transect Pole 4-5 Quadrat 3,LTER 6,0.6
2007,LTER 6 Outer 17 m Coral Transect Pole 4-5 Quadrat 4,LTER 6,0.4
